"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","21","30","30","1","68.913383","0","30"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","21","2","2","1","2.715496","0","2"
"/AnimationSharing/AnimSharingBase.AnimSharingBase","21","30","30","1","115.431824","0","30"
"/Engine/TemplateResources/M_Template_Master.M_Template_Master","21","60","60","1","87.899979","0","60"
"/Engine/VREditor/Devices/Generic/GenericHMDMaterial.GenericHMDMaterial","21","15","0","1","0.000000","0","0"
"/OculusXR/Materials/M_DistanceMapAll.M_DistanceMapAll","21","2","2","1","2.116442","0","2"
"/OculusXR/Materials/M_DistanceMapOccupied.M_DistanceMapOccupied","21","2","2","1","2.170526","0","2"
"/OculusXR/Materials/M_DistanceMapFree.M_DistanceMapFree","21","2","2","1","1.133507","0","2"
"/Engine/EngineDebugMaterials/MAT_LevelColorationLitLightmapUV.MAT_LevelColorationLitLightmapUV","21","648","0","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","21","60","60","1","155.585098","0","60"
"/Game/FPWeapon/Materials/BaseMaterial.BaseMaterial","21","60","60","1","0.000000","0","60"
"/OculusInteraction/Materials/Hands/M_Hand_Translucent.M_Hand_Translucent","21","24","24","1","45.162453","0","24"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","21","4","4","1","2.813424","0","4"
"/OculusXR/Materials/OculusMR_OpaqueColoredMaterial.OculusMR_OpaqueColoredMaterial","21","2","2","1","0.000000","0","2"
"/OculusXR/Materials/PokeAHoleMaterial.PokeAHoleMaterial","21","2","2","1","0.887286","0","2"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","21","8","8","1","13.518395","0","8"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","21","2","2","1","0.883741","0","2"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","21","30","30","1","95.973282","0","30"
"/OculusInteraction/Materials/Widget3DRoundedBox.Widget3DRoundedBox","21","20","20","4","59.918076","0","20"
"/OculusXR/Materials/M_CreateMask.M_CreateMask","21","2","2","1","2.773967","0","2"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","21","4","4","1","3.482158","0","4"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","21","77","77","1","112.678291","0","77"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","21","210","210","1","753.391724","0","210"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","21","648","648","1","1547.314331","0","648"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","21","2","2","1","2.608277","0","2"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","21","7","7","1","12.432695","0","7"
"/Game/VRTemplate/Materials/M_VRCursor.M_VRCursor","21","2","2","1","3.902503","0","2"
"/Game/VRTemplate/Materials/M_Projectile.M_Projectile","21","15","15","1","0.000000","0","15"
"/Game/VRTemplate/Materials/M_LeftEyeGreen_RightEyeRed.M_LeftEyeGreen_RightEyeRed","21","15","15","1","161.291336","0","15"
"/Game/VRTemplate/Materials/DefaultRibbonMaterial_NoGradient.DefaultRibbonMaterial_NoGradient","21","10","10","1","67.703262","0","10"
"/OculusInteraction/Materials/Controllers/MetaQuestPro/M_MetaQuestPro.M_MetaQuestPro","21","30","30","1","312.711548","0","30"
"/OculusInteraction/Materials/Controllers/MetaQuestPro/M_MetaQuestPro_BatteryIndicator.M_MetaQuestPro_BatteryIndicator","21","42","42","1","572.768982","0","42"
"/OculusXR/Materials/RightMetaQuestTouchPlusMaterial.RightMetaQuestTouchPlusMaterial","21","15","15","1","183.535172","0","15"
"/OculusXR/Materials/LeftMetaQuestTouchPlusMaterial.LeftMetaQuestTouchPlusMaterial","21","15","15","1","0.000000","0","15"
"/OculusXR/Materials/RightMetaQuestTouchProMaterial.RightMetaQuestTouchProMaterial","21","15","15","1","0.000000","0","15"
"/OculusXR/Materials/LeftMetaQuestTouchProMaterial.LeftMetaQuestTouchProMaterial","21","15","15","1","0.000000","0","15"
"/OculusXR/Materials/TouchForQuest2Material.TouchForQuest2Material","21","15","15","1","340.145569","0","15"
"/OculusXR/Materials/TouchForQuestRiftSControllerMaterial.TouchForQuestRiftSControllerMaterial","21","15","15","1","283.207031","0","15"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","21","60","60","1","0.000000","0","60"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","21","24","24","2","95.316475","0","24"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","21","4","4","1","96.402191","0","4"
"/ControlRig/M_Manip.M_Manip","21","4","4","1","23.439201","0","4"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","21","21","21","1","590.117859","0","21"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","21","2","2","1","55.648888","0","2"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","21","2","2","1","20.875469","0","2"
"/OculusXR/Materials/M_JFAPass.M_JFAPass","21","2","2","1","57.336399","0","2"
"/OpenXR/Devices/M_XRController.M_XRController","21","45","45","3","823.337341","0","45"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","21","26","26","6","62.436638","0","26"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","21","4","4","1","13.219969","0","4"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","21","10","10","1","132.965668","0","10"
"/Game/VRTemplate/Materials/M_TeleportNoise.M_TeleportNoise","21","6","6","1","26.410883","0","6"
"/Game/VRTemplate/Materials/M_TeleportCylinder.M_TeleportCylinder","21","6","6","1","25.977882","0","6"
"/Game/Characters/MannequinsXR/Materials/M_Mannequin.M_Mannequin","21","60","60","2","763.501038","0","60"
"/Game/LevelPrototyping/Materials/M_PrototypeGrid.M_PrototypeGrid","21","135","135","3","833.934082","0","135"
"/Game/VRTemplate/Materials/M_GridRotation.M_GridRotation","21","90","90","2","887.661743","0","90"
"/Interchange/gltf/M_Unlit.M_Unlit","21","52","52","6","121.948929","0","52"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","21","42","42","1","199.585480","0","42"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","21","102","102","1","427.705902","0","102"
"/Game/FPWeapon/Materials/M_FPGun.M_FPGun","21","42","42","1","145.137207","0","42"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","21","2","2","1","1.015517","0","2"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","21","2","2","1","1.062042","0","2"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","21","7","7","1","4.794346","0","7"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","21","2","2","1","2.518348","0","2"
"/Engine/VREditor/BasicMeshes/M_Floor_01.M_Floor_01","21","45","45","1","105.311539","0","45"
"/Engine/EditorMaterials/MatineeCam_mat.MatineeCam_mat","21","15","15","1","33.619797","0","15"
"/OculusXR/Materials/M_BlobShadow.M_BlobShadow","21","2","2","1","2.914856","0","2"
"/Interchange/gltf/M_SpecularGlossiness.M_SpecularGlossiness","21","188","188","6","384.028687","0","188"
"/Interchange/gltf/M_Transmission.M_Transmission","21","72","72","2","237.955627","0","72"
"/Interchange/gltf/M_Sheen.M_Sheen","21","188","188","6","502.188507","0","188"
"/Interchange/gltf/M_ClearCoat.M_ClearCoat","21","188","188","6","513.500427","0","188"
"/Interchange/gltf/M_Default.M_Default","21","188","188","6","413.000244","0","188"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","21","2","2","1","1.001043","0","2"
